"","salary","age","elevel","car","zipcode","credit","brand","Age_Level","Age_Brackets"
"8394",26617.71,42,"1","4","3",174917,"Sony",2,"40-60"
"8395",82281.55,58,"3","8","6",175663,"Acer",2,"40-60"
"8396",86151.81,41,"2","1","6",176232.1,"Acer",2,"40-60"
"8397",79521.91,54,"4","19","7",361203.7,"Acer",2,"40-60"
"8398",94481.54,65,"0","10","4",181281.2,"Sony",3,"60+"
"8399",118126.1,33,"1","9","7",202392.6,"Sony",1,"<40"
"8400",129717.9,30,"4","12","5",485929,"Sony",1,"<40"
"8401",73434.39,52,"3","18","1",274403.3,"Sony",2,"40-60"
"8402",29840.41,56,"2","1","4",96833.13,"Sony",2,"40-60"
"8403",107456.4,79,"2","7","5",314306.8,"Sony",3,"60+"
"8404",97264.54,45,"2","9","3",11411.16,"Acer",2,"40-60"
"8405",42252.05,40,"1","5","3",122379.7,"Sony",2,"40-60"
"8406",48661.15,54,"1","5","2",1191.25,"Sony",2,"40-60"
"8407",79821.99,66,"0","13","3",50839.19,"Sony",3,"60+"
"8408",46030.63,59,"2","3","1",139173.9,"Sony",2,"40-60"
"8409",83788.03,80,"0","5","4",348101.1,"Sony",3,"60+"
"8410",134814.9,32,"3","2","2",134404.4,"Sony",1,"<40"
"8411",147375.9,50,"2","8","6",462466.7,"Sony",2,"40-60"
"8412",66892.1,20,"1","17","5",78398.31,"Acer",1,"<40"
"8413",104113.6,62,"0","19","0",176495.1,"Sony",3,"60+"
"8414",42204.11,36,"1","4","4",102972.4,"Sony",1,"<40"
"8415",20606.05,36,"1","20","6",368950.7,"Sony",1,"<40"
"8416",148072.9,20,"1","1","2",240730.8,"Sony",1,"<40"
"8417",128808,20,"0","1","7",330276.5,"Sony",1,"<40"
"8418",76375.53,50,"0","18","7",107005.3,"Sony",2,"40-60"
"8419",57829.31,21,"4","19","0",0,"Acer",1,"<40"
"8420",106245.8,30,"2","4","1",124985.4,"Sony",1,"<40"
"8421",142488.7,52,"0","18","4",427962.7,"Sony",2,"40-60"
"8422",115828.4,60,"1","6","5",463675.2,"Sony",3,"60+"
"8423",24282,34,"1","16","2",131423.5,"Sony",1,"<40"
"8424",33161.05,54,"2","12","1",103664.6,"Sony",2,"40-60"
"8425",133726.8,34,"4","19","5",312587.2,"Sony",1,"<40"
"8426",133106.1,56,"3","8","2",63774.75,"Sony",2,"40-60"
"8427",114924.9,38,"3","1","3",182161.7,"Sony",1,"<40"
"8428",44739.82,71,"4","17","4",215825.9,"Acer",3,"60+"
"8429",140439.3,62,"0","7","2",13900.03,"Sony",3,"60+"
"8430",42632.71,70,"3","6","5",376393.5,"Acer",3,"60+"
"8431",132726.9,54,"1","7","5",334204.8,"Sony",2,"40-60"
"8432",23867.79,34,"4","15","4",297987.5,"Sony",1,"<40"
"8433",98834.38,44,"2","1","8",88813.06,"Acer",2,"40-60"
"8434",120751.2,68,"2","11","5",344424.4,"Sony",3,"60+"
"8435",35520.27,67,"0","5","7",470256.5,"Acer",3,"60+"
"8436",97674.69,37,"1","10","6",308874.6,"Sony",1,"<40"
"8437",95209.29,77,"1","12","7",238035.8,"Sony",3,"60+"
"8438",42479.87,24,"1","5","7",368666.1,"Sony",1,"<40"
"8439",22848.58,40,"1","20","2",65003.22,"Sony",2,"40-60"
"8440",138422.2,58,"3","20","0",17066.15,"Sony",2,"40-60"
"8441",36761.74,72,"4","12","4",329351.6,"Acer",3,"60+"
"8442",93267.87,48,"4","17","1",225418.3,"Acer",2,"40-60"
"8443",24584.14,75,"0","3","8",0,"Acer",3,"60+"
"8444",140853.2,54,"4","3","0",167964.2,"Sony",2,"40-60"
"8445",132958.4,74,"2","17","0",443116.5,"Sony",3,"60+"
"8446",98011.46,30,"0","12","5",181440.8,"Acer",1,"<40"
"8447",150000,28,"0","10","0",135082.1,"Sony",1,"<40"
"8448",115823.4,75,"1","12","1",126557.6,"Sony",3,"60+"
"8449",115893.7,23,"4","4","2",257551.7,"Sony",1,"<40"
"8450",96118,77,"4","10","8",321124.9,"Sony",3,"60+"
"8451",77523.74,28,"2","6","4",0,"Acer",1,"<40"
"8452",31989.41,80,"0","18","2",101.361,"Acer",3,"60+"
"8453",103068.5,74,"4","1","0",449029.6,"Sony",3,"60+"
"8454",34587.29,22,"3","11","4",163427.6,"Sony",1,"<40"
"8455",34573.84,79,"0","7","2",298155.1,"Acer",3,"60+"
"8456",142076.2,59,"1","14","4",297211.5,"Sony",2,"40-60"
"8457",46472.46,26,"2","15","3",94746.59,"Sony",1,"<40"
"8458",83254.62,72,"2","4","4",24110.35,"Sony",3,"60+"
"8459",40343.37,49,"2","19","0",238660.8,"Sony",2,"40-60"
"8460",109015.6,48,"3","11","6",245669.9,"Acer",2,"40-60"
"8461",77546.38,62,"1","11","5",17659.18,"Sony",3,"60+"
"8462",21887.73,80,"1","20","4",121553.8,"Sony",3,"60+"
"8463",43854.99,36,"3","16","2",117955.7,"Sony",1,"<40"
"8464",86544.89,60,"1","15","6",57529.19,"Acer",3,"60+"
"8465",48446.24,80,"2","19","5",483905.2,"Acer",3,"60+"
"8466",89614.02,35,"4","17","8",283385.9,"Acer",1,"<40"
"8467",62657.47,33,"3","2","0",459527.5,"Acer",1,"<40"
"8468",88931.66,51,"3","8","7",389815.3,"Acer",2,"40-60"
"8469",148901,75,"2","4","4",263152.5,"Sony",3,"60+"
"8470",113781.3,76,"4","9","1",191305.7,"Sony",3,"60+"
"8471",40865.7,44,"3","2","8",408083.1,"Sony",2,"40-60"
"8472",124555.6,80,"1","5","0",354678.3,"Sony",3,"60+"
"8473",96197.06,57,"0","16","1",373079.2,"Acer",2,"40-60"
"8474",134563.7,55,"4","15","8",411182.7,"Sony",2,"40-60"
"8475",110334.1,30,"1","13","3",204100.5,"Sony",1,"<40"
"8476",37972.33,45,"3","13","8",452458.3,"Sony",2,"40-60"
"8477",23154.39,50,"1","18","1",463674.2,"Sony",2,"40-60"
"8478",108960.5,41,"2","3","5",67474.61,"Acer",2,"40-60"
"8479",128982.2,76,"0","3","8",243482.8,"Sony",3,"60+"
"8480",101381.8,68,"1","17","3",284664,"Sony",3,"60+"
"8481",117289,66,"0","6","5",37685.27,"Sony",3,"60+"
"8482",89807.62,55,"4","9","4",456899.5,"Acer",2,"40-60"
"8483",110496.1,72,"0","11","6",406809.9,"Sony",3,"60+"
"8484",121603,73,"0","2","0",278313.8,"Sony",3,"60+"
"8485",45579.35,79,"2","17","8",483874.8,"Acer",3,"60+"
"8486",138959.8,66,"1","3","1",411285.8,"Sony",3,"60+"
"8487",48450.44,62,"1","17","3",327858.3,"Sony",3,"60+"
"8488",97299.88,44,"2","3","8",252949.1,"Acer",2,"40-60"
"8489",105090.5,58,"3","13","0",441286.8,"Acer",2,"40-60"
"8490",123307.4,71,"4","19","6",409601.1,"Sony",3,"60+"
"8491",38989.33,47,"0","9","0",46691.65,"Sony",2,"40-60"
"8492",144128,20,"4","11","7",13501.17,"Sony",1,"<40"
"8493",139068.8,60,"2","5","6",309414.5,"Sony",3,"60+"
"8494",125156.2,77,"4","3","3",439572,"Sony",3,"60+"
"8495",132567.9,50,"0","18","7",77549.6,"Sony",2,"40-60"
"8496",97557.97,21,"4","20","7",272576.1,"Acer",1,"<40"
"8497",147504,76,"4","20","2",137001.8,"Sony",3,"60+"
"8498",134644.7,69,"1","1","7",170167.1,"Sony",3,"60+"
"8499",117648.9,52,"1","8","6",282116.2,"Acer",2,"40-60"
"8500",111658.4,61,"1","3","2",74783.98,"Sony",3,"60+"
"8501",129397.1,71,"4","3","4",207995.9,"Sony",3,"60+"
"8502",81969.85,80,"3","9","2",289212.3,"Sony",3,"60+"
"8503",26398.2,56,"0","19","0",371826.7,"Sony",2,"40-60"
"8504",119797.9,65,"4","13","0",29031.1,"Sony",3,"60+"
"8505",109973.3,48,"1","4","1",363261.2,"Acer",2,"40-60"
"8506",142498.2,61,"2","11","8",220360.3,"Sony",3,"60+"
"8507",92760.61,60,"4","10","6",401257.1,"Sony",3,"60+"
"8508",46011.39,45,"0","16","0",169717,"Sony",2,"40-60"
"8509",111677.3,56,"0","15","7",48953.75,"Acer",2,"40-60"
"8510",78930.09,42,"4","20","3",435910.7,"Sony",2,"40-60"
"8511",20000,52,"0","20","3",201657.4,"Sony",2,"40-60"
"8512",94343.66,77,"0","1","5",491466.9,"Sony",3,"60+"
"8513",42427.25,77,"3","6","8",368429.5,"Acer",3,"60+"
"8514",65149.72,57,"4","20","7",186131.4,"Sony",2,"40-60"
"8515",145014.8,20,"4","11","2",275721.7,"Sony",1,"<40"
"8516",104062.5,57,"2","2","2",213722.2,"Acer",2,"40-60"
"8517",97914.66,63,"2","19","7",417677,"Sony",3,"60+"
"8518",140447.2,69,"2","13","8",3621.305,"Sony",3,"60+"
"8519",130280.4,31,"4","10","1",465457,"Sony",1,"<40"
"8520",95873.2,72,"1","4","1",428331.5,"Sony",3,"60+"
"8521",89303.87,51,"4","9","2",177009.1,"Acer",2,"40-60"
"8522",55553.4,36,"1","11","2",197786.1,"Acer",1,"<40"
"8523",150000,75,"0","16","4",224980.7,"Sony",3,"60+"
"8524",123337.2,44,"0","4","0",376481.5,"Acer",2,"40-60"
"8525",144917.5,57,"4","4","0",244385.1,"Sony",2,"40-60"
"8526",85138.06,38,"1","14","5",328033.8,"Acer",1,"<40"
"8527",89484.5,22,"2","1","8",126594.4,"Acer",1,"<40"
"8528",98608.79,63,"3","6","6",294786.7,"Sony",3,"60+"
"8529",21249.53,74,"1","2","4",26146.23,"Sony",3,"60+"
"8530",111579.1,76,"1","16","7",340351.9,"Sony",3,"60+"
"8531",145101.5,75,"1","19","3",258474.3,"Sony",3,"60+"
"8532",53457.7,37,"2","5","8",108407.3,"Acer",1,"<40"
"8533",143235,26,"3","14","5",102984.4,"Sony",1,"<40"
"8534",29482.08,56,"1","10","1",162104,"Sony",2,"40-60"
"8535",145473.5,59,"2","4","7",29183.16,"Sony",2,"40-60"
"8536",148613.4,58,"0","17","0",196339.5,"Sony",2,"40-60"
"8537",64891.08,20,"0","14","0",133490.1,"Acer",1,"<40"
"8538",52233.33,38,"4","13","2",244312,"Acer",1,"<40"
"8539",84950.29,54,"0","19","0",291894.6,"Acer",2,"40-60"
"8540",107542.6,72,"1","10","0",404918.3,"Sony",3,"60+"
"8541",106770.2,62,"4","8","1",217701.3,"Sony",3,"60+"
"8542",21390.92,47,"1","4","8",396770.4,"Sony",2,"40-60"
"8543",144249.2,41,"2","20","2",117459.3,"Sony",2,"40-60"
"8544",113964.2,60,"3","11","7",195006.1,"Sony",3,"60+"
"8545",142641.8,34,"2","1","5",256987.1,"Sony",1,"<40"
"8546",71184.71,67,"0","8","6",456421.7,"Acer",3,"60+"
"8547",33357.24,31,"2","1","4",361986.5,"Sony",1,"<40"
"8548",27141.77,52,"2","3","3",5e+05,"Sony",2,"40-60"
"8549",118048.8,55,"2","9","6",166633.9,"Acer",2,"40-60"
"8550",50463.98,51,"0","6","0",260186.1,"Sony",2,"40-60"
"8551",24812.45,78,"1","5","5",406998.8,"Sony",3,"60+"
"8552",139421.7,24,"1","8","0",349992.1,"Sony",1,"<40"
"8553",118969.2,59,"4","6","6",423602.7,"Sony",2,"40-60"
"8554",99990.28,68,"0","9","3",75936.13,"Sony",3,"60+"
"8555",86673.29,49,"0","12","2",287177.8,"Acer",2,"40-60"
"8556",43305.87,47,"4","3","5",36107.23,"Sony",2,"40-60"
"8557",120835,68,"4","8","0",21394.13,"Sony",3,"60+"
"8558",56470.9,67,"0","7","8",136053.1,"Acer",3,"60+"
"8559",95064.22,73,"1","15","5",23349.76,"Sony",3,"60+"
"8560",96993.03,46,"4","19","7",140061.3,"Acer",2,"40-60"
"8561",80990.76,24,"2","13","2",392235.4,"Acer",1,"<40"
"8562",27888.39,78,"0","19","7",232341.1,"Acer",3,"60+"
"8563",38483.37,51,"1","11","6",245232.7,"Sony",2,"40-60"
"8564",26825.9,32,"1","19","4",281207.3,"Sony",1,"<40"
"8565",55518.5,56,"0","19","8",0,"Sony",2,"40-60"
"8566",138076.3,27,"4","13","3",5e+05,"Sony",1,"<40"
"8567",42091.27,52,"1","13","5",249376,"Sony",2,"40-60"
"8568",73172.06,43,"1","12","0",123762.1,"Sony",2,"40-60"
"8569",128844.5,37,"4","16","0",10570.55,"Sony",1,"<40"
"8570",65138.7,54,"0","8","8",464043.1,"Sony",2,"40-60"
"8571",129416.3,68,"4","18","1",238302.5,"Sony",3,"60+"
"8572",61786.8,50,"0","12","6",274573.4,"Sony",2,"40-60"
"8573",59612.96,23,"2","15","0",361027.5,"Acer",1,"<40"
"8574",125923.1,20,"3","10","5",436119.1,"Sony",1,"<40"
"8575",141873.6,79,"2","14","8",76935.86,"Sony",3,"60+"
"8576",129137.8,54,"2","13","4",347360.1,"Sony",2,"40-60"
"8577",62651.6,60,"3","19","6",402103.4,"Sony",3,"60+"
"8578",91923.01,48,"4","12","3",354900.9,"Acer",2,"40-60"
"8579",104767.6,21,"4","2","3",389107.7,"Sony",1,"<40"
"8580",36988.21,65,"0","20","2",68952.65,"Acer",3,"60+"
"8581",74958.16,55,"3","15","1",356016.5,"Sony",2,"40-60"
"8582",36439.85,73,"1","6","2",284406.4,"Acer",3,"60+"
"8583",111494.4,58,"1","8","2",468855.2,"Acer",2,"40-60"
"8584",89371.82,56,"3","19","4",264409.3,"Acer",2,"40-60"
"8585",129743.7,71,"3","7","6",449687.3,"Sony",3,"60+"
"8586",91131.89,24,"2","20","1",392305.2,"Acer",1,"<40"
"8587",35136.4,39,"2","1","8",317637.7,"Sony",1,"<40"
"8588",128750.8,47,"0","9","0",91309.96,"Sony",2,"40-60"
"8589",53155.08,55,"3","20","6",3013.216,"Sony",2,"40-60"
"8590",115520.8,25,"0","7","3",56249.83,"Sony",1,"<40"
"8591",98792.97,53,"4","4","0",223572.3,"Acer",2,"40-60"
"8592",142785.5,35,"2","2","8",288808.6,"Sony",1,"<40"
"8593",52003.56,49,"4","4","6",335085.7,"Sony",2,"40-60"
"8594",33678.08,65,"3","19","4",143234.6,"Acer",3,"60+"
"8595",126367.8,40,"4","9","7",290958.6,"Sony",2,"40-60"
"8596",117784.2,68,"4","13","1",275734.4,"Sony",3,"60+"
"8597",54828.49,67,"2","10","6",158596.5,"Acer",3,"60+"
"8598",149741.6,22,"1","4","2",52892.53,"Sony",1,"<40"
"8599",49801.66,33,"2","12","4",391090.5,"Acer",1,"<40"
"8600",25294.03,74,"0","9","8",120045.9,"Acer",3,"60+"
"8601",139230.1,36,"4","15","5",13237.27,"Sony",1,"<40"
"8602",31172.14,39,"4","18","4",40372.02,"Sony",1,"<40"
"8603",122613.3,34,"0","18","4",218356.9,"Sony",1,"<40"
"8604",50922.71,65,"0","3","4",210528.6,"Acer",3,"60+"
"8605",71442.07,74,"4","13","0",344157.1,"Acer",3,"60+"
"8606",121605.3,49,"4","11","3",80840.39,"Sony",2,"40-60"
"8607",59705.87,44,"2","15","1",173093.8,"Sony",2,"40-60"
"8608",67776.73,65,"3","2","2",453376.8,"Acer",3,"60+"
"8609",120115.9,48,"2","2","2",53062.84,"Acer",2,"40-60"
"8610",79929.47,53,"1","11","7",97826.98,"Acer",2,"40-60"
"8611",35441.83,73,"4","7","0",326446.6,"Acer",3,"60+"
"8612",132709.9,32,"0","4","4",179356.3,"Sony",1,"<40"
"8613",150000,29,"2","18","4",22730.69,"Sony",1,"<40"
"8614",72681.08,23,"2","20","2",441985.5,"Acer",1,"<40"
"8615",29920.7,55,"3","2","3",475909.5,"Sony",2,"40-60"
"8616",137392.7,74,"0","13","0",166188.1,"Sony",3,"60+"
"8617",82392.78,75,"1","10","8",82953.45,"Sony",3,"60+"
"8618",27423.15,29,"3","1","3",464613.1,"Sony",1,"<40"
"8619",101461.7,27,"1","9","7",158440.7,"Sony",1,"<40"
"8620",25840.97,27,"0","6","5",384038.3,"Sony",1,"<40"
"8621",72725.9,72,"0","8","0",356539.2,"Acer",3,"60+"
"8622",63038.54,51,"1","7","6",97102.24,"Sony",2,"40-60"
"8623",101175,67,"3","12","5",161157.5,"Sony",3,"60+"
"8624",64948.33,24,"2","12","8",167207.6,"Acer",1,"<40"
"8625",30504.63,32,"1","10","2",83794.34,"Sony",1,"<40"
"8626",31467.98,64,"0","6","0",422657.5,"Acer",3,"60+"
"8627",92876.08,57,"3","16","7",232789,"Sony",2,"40-60"
"8628",52854.56,52,"1","2","6",287043.8,"Sony",2,"40-60"
"8629",47977.79,70,"3","3","5",202978.1,"Acer",3,"60+"
"8630",149826.8,23,"2","19","2",334135.4,"Sony",1,"<40"
"8631",121581.1,75,"0","18","2",296005,"Sony",3,"60+"
"8632",148783.7,50,"3","19","5",406577.6,"Sony",2,"40-60"
"8633",90534.15,31,"4","1","3",18860.1,"Acer",1,"<40"
"8634",42321.84,69,"3","3","8",296179.9,"Acer",3,"60+"
"8635",139353.2,57,"1","17","0",42830.28,"Sony",2,"40-60"
"8636",149973.5,80,"4","2","4",229876.9,"Sony",3,"60+"
"8637",133754.5,43,"1","10","6",143437.9,"Sony",2,"40-60"
"8638",103364.6,27,"2","20","0",414985.9,"Sony",1,"<40"
"8639",139680.5,28,"1","1","3",495118.2,"Sony",1,"<40"
"8640",55195.68,27,"2","14","3",251000.5,"Acer",1,"<40"
"8641",97947.04,62,"2","13","1",112803.4,"Sony",3,"60+"
"8642",71317.64,37,"0","3","2",79448.21,"Acer",1,"<40"
"8643",29442.99,35,"0","9","1",204072.4,"Sony",1,"<40"
"8644",116477.7,59,"2","19","5",448242.1,"Acer",2,"40-60"
"8645",64585.55,56,"3","15","5",227024.1,"Sony",2,"40-60"
"8646",91527.51,26,"2","16","4",83803.64,"Acer",1,"<40"
"8647",96961.7,65,"0","16","2",428179.2,"Sony",3,"60+"
"8648",20000,33,"1","5","3",188047.7,"Sony",1,"<40"
"8649",148759.7,23,"3","5","8",197395.1,"Sony",1,"<40"
"8650",128382.2,36,"2","20","1",359224.6,"Sony",1,"<40"
"8651",87629.93,60,"2","7","7",400840.5,"Sony",3,"60+"
"8652",75950.29,42,"2","4","6",182954.9,"Acer",2,"40-60"
"8653",133534.8,37,"3","5","3",397616.8,"Sony",1,"<40"
"8654",85644.86,63,"4","5","1",370242,"Sony",3,"60+"
"8655",144490.5,55,"2","20","3",97030.8,"Sony",2,"40-60"
"8656",32246.92,62,"3","3","5",273803.6,"Acer",3,"60+"
"8657",113408.8,38,"4","20","0",5e+05,"Sony",1,"<40"
"8658",55516.62,32,"0","8","8",351389.4,"Acer",1,"<40"
"8659",27572.92,54,"0","6","0",46347.95,"Sony",2,"40-60"
"8660",118762,72,"0","17","1",104030,"Sony",3,"60+"
"8661",134321.9,75,"1","9","0",40326.79,"Sony",3,"60+"
"8662",84266.07,70,"3","4","4",169407.9,"Sony",3,"60+"
"8663",89006.74,22,"0","20","1",179416.2,"Acer",1,"<40"
"8664",118767.3,72,"3","12","4",467260,"Sony",3,"60+"
"8665",23337.39,37,"4","18","4",466018.2,"Sony",1,"<40"
"8666",27277.83,73,"3","2","8",131066.5,"Acer",3,"60+"
"8667",25860.68,37,"3","15","2",282031.9,"Sony",1,"<40"
"8668",85540.54,28,"2","18","7",492607,"Acer",1,"<40"
"8669",113033.1,31,"3","16","6",5e+05,"Sony",1,"<40"
"8670",89511.83,49,"1","7","7",391859.4,"Acer",2,"40-60"
"8671",112340.2,45,"3","3","3",41703.85,"Acer",2,"40-60"
"8672",36874.24,21,"3","12","6",255932.9,"Sony",1,"<40"
"8673",87155.65,51,"1","2","7",332337.5,"Acer",2,"40-60"
"8674",62621.08,76,"1","12","8",240851,"Acer",3,"60+"
"8675",117839.3,32,"0","14","8",296260.9,"Sony",1,"<40"
"8676",63866.07,22,"2","1","0",220552.7,"Acer",1,"<40"
"8677",66102.92,48,"4","14","7",327833.2,"Sony",2,"40-60"
"8678",73596.05,55,"1","9","4",451204.6,"Acer",2,"40-60"
"8679",71967.69,78,"2","6","1",404207.2,"Sony",3,"60+"
"8680",72667.42,49,"0","17","7",261092.9,"Sony",2,"40-60"
"8681",65140.78,58,"1","10","3",395145.7,"Acer",2,"40-60"
"8682",100458.9,67,"1","14","1",176144.4,"Sony",3,"60+"
"8683",90247.78,37,"3","5","0",359679,"Acer",1,"<40"
"8684",136957.2,30,"2","13","6",313238.4,"Sony",1,"<40"
"8685",41358.23,23,"3","11","7",330076.3,"Sony",1,"<40"
"8686",89108.71,28,"0","11","1",305413.2,"Acer",1,"<40"
"8687",98096.09,23,"1","12","5",138806.7,"Acer",1,"<40"
"8688",91648.48,30,"1","20","6",475835.9,"Acer",1,"<40"
"8689",39615.96,67,"2","4","4",341783.2,"Acer",3,"60+"
"8690",36785.64,32,"3","4","6",200236.8,"Sony",1,"<40"
"8691",74809.83,34,"4","9","6",207716.7,"Acer",1,"<40"
"8692",65696.2,79,"0","3","0",254288.1,"Acer",3,"60+"
"8693",149338.5,49,"2","20","5",112035.9,"Sony",2,"40-60"
"8694",45881.71,65,"4","16","2",29678.53,"Acer",3,"60+"
"8695",92420.29,23,"3","14","2",52648.7,"Acer",1,"<40"
"8696",75572.45,41,"0","10","4",73385.92,"Acer",2,"40-60"
"8697",23902.25,76,"0","1","4",271525.7,"Sony",3,"60+"
"8698",102178,40,"3","9","7",447300.7,"Sony",2,"40-60"
"8699",61330.92,56,"4","19","0",30114.49,"Sony",2,"40-60"
"8700",90722.79,49,"4","15","8",4022.894,"Acer",2,"40-60"
"8701",53954.81,60,"4","15","2",82390.02,"Acer",3,"60+"
"8702",142752.8,38,"2","16","8",485762,"Sony",1,"<40"
"8703",79055.21,20,"1","2","3",263474.4,"Acer",1,"<40"
"8704",57563.66,73,"0","5","4",302306,"Acer",3,"60+"
"8705",73223.33,67,"3","6","0",471235.4,"Acer",3,"60+"
"8706",135195.8,28,"3","3","6",80280.21,"Sony",1,"<40"
"8707",99338.25,78,"0","11","4",407659.9,"Sony",3,"60+"
"8708",96780.16,80,"0","11","5",459894.9,"Sony",3,"60+"
"8709",77214.9,40,"3","1","3",466464.5,"Acer",2,"40-60"
"8710",32424.26,37,"3","5","8",111685.6,"Sony",1,"<40"
"8711",95752.65,33,"4","8","2",317603.1,"Acer",1,"<40"
"8712",139148.9,38,"3","14","4",246102.8,"Sony",1,"<40"
"8713",109597.4,41,"4","18","6",400555.1,"Acer",2,"40-60"
"8714",87270.17,68,"0","19","7",463162.9,"Sony",3,"60+"
"8715",42830.5,71,"2","13","2",462685.3,"Acer",3,"60+"
"8716",57024.96,66,"2","8","6",263437.9,"Acer",3,"60+"
"8717",22664.35,50,"1","20","8",366192.1,"Sony",2,"40-60"
"8718",26549.12,20,"1","6","5",150683.9,"Sony",1,"<40"
"8719",145788.5,26,"0","19","8",57103.91,"Sony",1,"<40"
"8720",60985.21,64,"2","16","4",294251,"Acer",3,"60+"
"8721",32454.27,24,"3","11","3",352052.9,"Sony",1,"<40"
"8722",46243.01,62,"1","17","3",305821.3,"Acer",3,"60+"
"8723",111042.7,42,"0","12","4",303829.1,"Acer",2,"40-60"
"8724",124025.3,71,"3","13","0",434648.5,"Sony",3,"60+"
"8725",28285.33,74,"2","1","3",180041.9,"Acer",3,"60+"
"8726",111926.3,42,"0","17","5",217673.2,"Acer",2,"40-60"
"8727",96458.44,38,"1","16","6",332555.7,"Acer",1,"<40"
"8728",125288.7,39,"4","16","6",267466.5,"Sony",1,"<40"
"8729",127317.3,21,"0","4","3",32469.79,"Sony",1,"<40"
"8730",28833.4,45,"4","4","5",169765.2,"Sony",2,"40-60"
"8731",94628.48,53,"0","19","2",330543.4,"Acer",2,"40-60"
"8732",42210.05,28,"1","19","6",101112.9,"Sony",1,"<40"
"8733",28691.58,66,"2","17","0",179870.1,"Acer",3,"60+"
"8734",112327,34,"2","8","5",46668.62,"Sony",1,"<40"
"8735",53883.34,39,"0","4","0",37918.13,"Sony",1,"<40"
"8736",84749.56,51,"4","7","4",178883.5,"Acer",2,"40-60"
"8737",117854.1,76,"3","3","3",297433.7,"Sony",3,"60+"
"8738",58483.58,70,"0","16","5",407736.5,"Acer",3,"60+"
"8739",25852.85,53,"4","1","7",272368.7,"Sony",2,"40-60"
"8740",53841.4,39,"1","7","1",286496,"Sony",1,"<40"
"8741",70019.27,63,"3","19","6",237697.2,"Sony",3,"60+"
"8742",128518.8,64,"1","8","6",259919.1,"Sony",3,"60+"
"8743",127725.5,68,"2","14","4",261990.2,"Sony",3,"60+"
"8744",145605.7,42,"0","2","5",39372.9,"Sony",2,"40-60"
"8745",21778.92,70,"4","1","4",244257.8,"Acer",3,"60+"
"8746",84944.39,28,"2","5","4",364353.1,"Acer",1,"<40"
"8747",97866.24,69,"1","20","1",190438,"Sony",3,"60+"
"8748",79217.72,43,"2","1","1",248802.6,"Acer",2,"40-60"
"8749",86549.02,80,"4","17","8",240854.1,"Sony",3,"60+"
"8750",86116.11,72,"4","5","2",272453.6,"Sony",3,"60+"
"8751",134071.4,53,"2","13","6",204955.2,"Sony",2,"40-60"
"8752",144805,37,"2","15","3",71600.18,"Sony",1,"<40"
"8753",91412.31,80,"2","12","4",426677.6,"Sony",3,"60+"
"8754",146267,44,"4","11","2",404617.1,"Sony",2,"40-60"
"8755",117893.1,79,"0","11","8",5e+05,"Sony",3,"60+"
"8756",50861.01,69,"0","3","4",302031.5,"Acer",3,"60+"
"8757",47129.85,34,"2","14","8",205591.2,"Sony",1,"<40"
"8758",37601.2,76,"3","13","5",213068.2,"Acer",3,"60+"
"8759",87023.32,26,"0","14","5",216525.3,"Acer",1,"<40"
"8760",110420.2,74,"1","7","4",410152.4,"Sony",3,"60+"
"8761",46588.6,21,"0","20","7",398321.9,"Sony",1,"<40"
"8762",114576.9,37,"2","15","3",315522.5,"Sony",1,"<40"
"8763",135107,66,"3","6","3",187895.6,"Sony",3,"60+"
"8764",77508.87,55,"2","15","1",321590.7,"Sony",2,"40-60"
"8765",150000,30,"0","16","6",170063.6,"Sony",1,"<40"
"8766",26919.84,75,"3","9","8",405510.6,"Acer",3,"60+"
"8767",54453.01,74,"3","1","3",322722.6,"Acer",3,"60+"
"8768",69841.95,22,"3","3","2",186960.6,"Acer",1,"<40"
"8769",57284.94,33,"2","18","6",36032.89,"Acer",1,"<40"
"8770",93557.69,73,"3","19","5",393492.4,"Sony",3,"60+"
"8771",20000,57,"3","11","1",170483.6,"Sony",2,"40-60"
"8772",89425.74,53,"2","18","4",13493.17,"Acer",2,"40-60"
"8773",58108.44,64,"2","7","2",338595.1,"Acer",3,"60+"
"8774",112431.2,64,"3","20","1",454381.2,"Sony",3,"60+"
"8775",67989.7,27,"4","4","7",460375.7,"Acer",1,"<40"
"8776",50513.8,44,"3","9","5",258581.2,"Sony",2,"40-60"
"8777",23152.29,32,"1","7","6",285606.2,"Sony",1,"<40"
"8778",82535.35,41,"2","12","3",265958.8,"Acer",2,"40-60"
"8779",20000,42,"3","18","1",74651.69,"Sony",2,"40-60"
"8780",106923.7,71,"1","7","6",378667,"Sony",3,"60+"
"8781",85098.68,31,"4","14","6",361618.5,"Acer",1,"<40"
"8782",99666.36,28,"3","9","3",5e+05,"Sony",1,"<40"
"8783",66257.55,38,"1","8","0",29202.46,"Acer",1,"<40"
"8784",78486.25,72,"4","5","3",426753.9,"Acer",3,"60+"
"8785",88776.54,56,"0","15","4",19680.04,"Acer",2,"40-60"
"8786",126562.6,61,"2","8","5",283018.4,"Sony",3,"60+"
"8787",118008.2,80,"1","10","3",121155.3,"Sony",3,"60+"
"8788",64643.37,78,"0","8","1",301910.7,"Acer",3,"60+"
"8789",70423.43,41,"3","19","0",493586.2,"Sony",2,"40-60"
"8790",43334.03,62,"0","6","8",408799.7,"Acer",3,"60+"
"8791",46671.77,52,"2","9","6",172228.7,"Sony",2,"40-60"
